0.176543,0.534722,1.49469,0.764732,0.366923,0.629084,0,0,0.520457,1.34088,0.00131304,0.00946607,0.28943,0.201728,1.90024,0.261507,0.188922,0.443141,0.547197,0.972114,0.697322,1.28026,0.0217367,1.01983
0.275756,0.667605,1.65109,0.700817,0.0686274,0.318473,0.0821181,0,0.473758,0.952277,0,0.0120879,0.18039,0.235114,2.06803,0.225951,0.0722212,0.428417,0.811996,1.01231,0.615741,1.22415,0.0421075,0.980962
0.392746,0.731018,1.68349,0.471873,0.0213581,0.337544,0.360074,0,0.271851,0.453385,0,0.15723,0.143091,0.291489,1.66256,0.152137,0.0929733,0.573169,0.79926,0.987965,0.209972,1.41331,0.441421,0.758902
0.503118,0.83599,1.34822,0.285576,0,0.406141,0.425462,0,0,0.45583,0,0.135852,0.34501,1.31636,1.18748,0.280468,0.139635,0.959432,0.525238,0.19756,0.0225032,1.27155,0.346651,0.55221
0.987455,1.4493,0.761766,0.114959,0,0.0970434,0.384476,0,0.0132879,0.441067,0,0.312286,0.786167,1.47441,0.832046,0.327994,0.795461,0.361486,0.47166,0.00561035,0.0357237,1.18766,0.286508,0.206884
1.23098,0.739089,1.20152,0.187733,0,0,0,0,0.0759239,0.270212,0.662926,0.662266,0.920669,1.07988,0.713716,0.250734,0,0.295252,0.337406,0,0.0752928,0.940919,0.763198,1.08252
0.00516115,0,0.20153,1.17856,0.638089,0,0.0352789,0.480319,0.19546,1.56625,0.97653,0.0104338,1.0075,0.631385,0.479565,0.558967,0.205294,0.33323,0.237711,0.362096,0.133925,1.52625,0.464883,0.961738
0.0619579,0.00456734,0.623076,0.69729,0.732476,0.327087,0,0.0670503,0.357657,1.45765,0.683176,0.00789552,0.77976,0.633751,1.53225,0.272761,0.227442,0.164534,0.234135,1.02952,0.360083,0.989453,0.616154,0.981642
0.00316131,0,0.721091,0.180499,0.692186,0.427948,0,0,0.535147,1.35249,0.0840808,0.00840055,0.617116,0.748116,1.80671,0.0438833,0.218723,0.147175,0.393281,1.35897,0.502805,1.15667,0.481518,1.0027
0.0658995,0.5336,1.26545,0.531386,0.353064,0.417075,0,0,0.401866,1.23536,0.00856425,0.0103976,0.502882,0.854746,1.76552,0.162474,0.15481,0.253261,0.568377,1.38216,0.47272,1.08887,0.245428,0.836761
0.193137,0.667098,1.51924,0.71385,0.0865341,0.271384,0,0,0.370021,1.04128,0,0.0103049,0.361078,0.920717,1.72659,0.230153,0.0422931,0.379815,0.59181,1.37879,0.41788,1.10914,0.136721,0.74174
0.325021,0.73311,1.44235,0.4578,0.029617,0.374227,0.186257,0,0.274163,0.277565,0,0.00449662,0.198827,0.390119,1.42219,0.1476,0.535316,0.62977,0.410321,0.867172,0.159295,2.03867,0.448865,0.536353
0.397618,0.774759,1.46216,0.301079,0,0.410654,0.452563,0,0,0.0758224,0,0.149327,0.695086,0.231844,1.93809,0.24706,1.07542,0.727543,0.872382,0.0191514,0.020169,1.2913,0.38069,0.222374
0.997398,1.1369,0.903176,0.177532,0,0.0752804,0.0683786,0,0,0.0254711,0.00384212,0.455491,1.0765,0.566154,1.95168,0.0852186,0.764048,0.0964839,1.08889,0,0.0196035,0.709387,0.337263,0.711684
0.707212,0.679861,1.16137,0.24012,0,0,0,0,0.0531032,0.316477,0.651737,0.846287,0.71026,0.863259,1.82885,0.184592,0.164384,0,0.387076,0.00119706,0.0545295,0.691866,0.470259,1.0947
0.00470245,0,0.207453,1.23034,0.55095,0.0122388,0.0461342,0.358089,0.212114,1.61028,0.848615,0.00666153,0.91796,0.823839,0.77632,0.56035,0.267258,0.0875349,0.302317,0.33733,0.134879,1.91427,0.381744,0.319815
0.00339562,0.0095618,0.666491,0.622312,0.748539,0.368575,0,0,0.202251,1.54237,0.570419,0.0221539,0.59481,0.803965,1.41617,0.418641,0.333007,0.139394,0.2902,0.944803,0.174787,1.76819,0.389917,0.293251
0.00234392,0.00902307,0.793813,0.356713,0.826986,0.483987,0,0,0.330541,1.47313,0.0170343,0,0.439765,0.271126,1.9183,0.173795,0.406278,0.19874,0.404568,1.07308,0.571091,1.44396,0.281995,0.59333
0.00188698,0.163637,1.40604,0.935252,0.377418,0.394702,0,0,0.0521171,1.33665,0.167661,0,0.289565,0.270203,2.0558,0.328095,0.2633,0.168203,0.476816,1.04329,0.519296,1.27671,0.103631,0.728311
0.00219301,0.211894,1.59718,0.750752,0.0181795,0.13453,0.0426916,0,0,1.02328,0.00183182,0.00156131,0.243488,0.307784,2.08447,0.242051,0.100288,0.151011,0.650817,0.995735,0.452251,1.33004,0.030325,0.904514
0.122066,0.295325,1.67887,0.532728,0,0.226406,0.385633,0,0,0.575072,0,0.03162,0.0690924,0.469704,1.74368,0.18934,0,0.285108,0.712184,0.95088,0.0341647,1.4849,0.30919,1.10107
0.517842,0.867448,1.24334,0.269378,0,0.317717,0.550284,0,0,0.52692,0,0.168941,0.294797,1.34808,1.40966,0.118163,0.274888,0.580562,0.843676,0,0.017782,1.23316,0.373111,0.595251
0.956822,1.50755,0.748769,0.116163,0.0287253,0.102802,0.200181,0,0,0.698404,0,0.309473,0.58162,1.49689,0.785097,0.119063,0.780906,0.12622,0.691396,0,0.0208155,1.20739,0.350939,0.35939
0.417953,0.448801,1.09506,0.24914,0,0,0,0,0.454923,0.508844,0.702692,0.613909,0.79546,1.55823,0.558382,0.106123,0,0,0.491281,0,0.176434,1.11939,0.833855,1.13902
0.00436541,0,0.109578,1.26743,0.597425,0.00705064,0.0174923,0.417665,0.199475,1.48068,0.832945,0.00851226,0.852168,1.67231,0.489295,0.528746,0.18218,0.209627,0.396926,0.865523,0.124887,1.72516,0.480623,0.339775
0.00348692,0.00760649,0.676028,0.649905,0.778556,0.373921,0,0,0.294531,1.34826,0.604834,0.00777478,0.67825,1.05162,1.57142,0.218862,0.243974,0.292792,0.30026,1.25193,0.173491,1.18126,0.613962,0.312438
0.00242943,0.052038,0.79527,0.154171,0.671526,0.60929,0,0,0.509615,1.36976,0.0200069,0.00991273,0.608599,0.828276,1.79949,0.0338263,0.278562,0.367609,0.347639,1.4522,0.278483,1.1474,0.489171,0.514405
0.0612702,0.573534,1.42908,0.700998,0.30065,0.470977,0,0,0.36033,1.29002,0.0052895,0.0117809,0.546107,0.802739,1.76295,0.237373,0.216425,0.507185,0.437414,1.42416,0.195688,1.00793,0.231009,0.591275
